"hotel","is_canceled","lead_time","arrival_date_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","market_segment","distribution_channel","is_repeated_guest","booking_changes","deposit_type","customer_type","required_car_parking_spaces","total_of_special_requests","restype","room_coherence","prev_cancellations","waiting_list"
"Resort Hotel","0",23,"August",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,3,"agent","0",0,0
"Resort Hotel","0",30,"August",0,2,1,0,0,"BB","Offline TA/TO","TA/TO","0",1,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",1,"August",0,1,3,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",30,"August",0,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",6,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"Resort Hotel","0",2,"August",0,1,2,0,0,"FB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",31,"August",0,5,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",30,"August",2,5,2,0,0,"SC","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"Resort Hotel","0",0,"August",1,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",16,"August",2,2,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",3,"August",2,1,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",8,"August",2,0,2,0,0,"HB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",2,"August",2,1,2,0,1,"HB","Direct","Direct","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",18,"August",2,3,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",3,"August",0,1,1,0,0,"BB","Corporate","Corporate","0",0,"No Deposit","Transient",0,0,"company","1",0,0
"Resort Hotel","0",10,"January",0,1,1,0,0,"BB","Corporate","Corporate","1",0,"No Deposit","Transient",0,0,"company","1",0,0
"Resort Hotel","0",6,"August",0,1,1,0,0,"BB","Groups","TA/TO","0",1,"No Deposit","Transient-Party",0,0,"agent","0",0,0
"Resort Hotel","0",0,"August",0,2,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"company","1",0,0
"Resort Hotel","0",29,"August",0,3,1,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"Resort Hotel","0",29,"August",0,3,1,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"Resort Hotel","0",12,"August",1,4,2,0,0,"HB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",9,"August",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","0",0,0
"Resort Hotel","0",0,"August",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",2,"August",0,2,2,0,0,"HB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",4,"August",0,1,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"Resort Hotel","0",1,"August",0,3,2,0,1,"BB","Direct","Direct","0",1,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",14,"August",0,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",123,"August",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",123,"August",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",2,"August",0,1,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",0,"November",0,1,2,0,0,"BB","Offline TA/TO","TA/TO","1",0,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",2,"August",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"Resort Hotel","0",18,"August",0,2,1,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",2,"August",0,3,2,0,1,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",39,"August",2,5,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",1,"August",1,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",7,"August",1,0,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",0,"August",0,0,2,0,0,"BB","Online TA","TA/TO","1",0,"No Deposit","Transient",0,0,"agent","0",0,0
"Resort Hotel","0",14,"August",2,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",46,"August",2,1,2,2,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",37,"August",2,2,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",15,"August",1,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",14,"August",2,2,3,0,0,"BB","Online TA","TA/TO","0",6,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",11,"August",2,1,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",6,"August",1,0,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",37,"August",2,2,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",1,2,"agent","1",0,0
"Resort Hotel","0",18,"August",2,3,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",18,"August",2,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",28,"August",2,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",12,"August",2,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",63,"August",1,1,1,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","0",0,0
"Resort Hotel","0",9,"August",2,1,2,0,0,"BB","Online TA","TA/TO","0",2,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",28,"August",1,1,2,0,0,"BB","Direct","Direct","0",1,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",28,"August",1,1,2,0,0,"BB","Direct","Direct","0",2,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",2,"August",2,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",12,"August",2,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",25,"August",2,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",26,"August",2,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",61,"August",2,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",17,"August",1,1,2,0,0,"BB","Online TA","TA/TO","0",2,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",14,"August",1,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",4,"August",1,1,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",7,"August",2,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",7,"August",2,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",17,"August",2,2,2,0,1,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,3,"agent","0",0,0
"Resort Hotel","0",10,"August",2,4,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",30,"August",2,2,2,0,1,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",34,"August",0,3,2,0,1,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",31,"August",2,3,2,0,0,"BB","Direct","Direct","0",2,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",31,"August",2,3,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",3,"August",2,3,2,2,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",35,"August",0,3,2,0,0,"BB","Direct","Direct","0",1,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",21,"August",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",4,"August",1,2,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",5,"August",2,3,2,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",21,"August",1,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,3,"agent","1",0,0
"Resort Hotel","0",0,"August",0,2,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,0,"agent","0",0,0
"Resort Hotel","0",55,"August",2,2,4,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",15,"August",0,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",16,"August",2,3,2,1,0,"HB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",24,"August",2,3,2,1,0,"HB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",14,"August",2,3,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",14,"August",2,3,2,0,0,"Undefined","Offline TA/TO","TA/TO","0",1,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",5,"August",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",18,"August",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",8,"August",0,1,2,0,1,"BB","Direct","Direct","0",2,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",20,"August",1,2,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",23,"August",2,3,2,0,0,"HB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",13,"August",1,2,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",48,"August",1,3,2,1,0,"HB","Direct","Direct","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",38,"August",1,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",6,"August",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","0",0,0
"Resort Hotel","0",17,"August",2,4,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,2,"agent","1",0,0
"Resort Hotel","0",126,"August",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,2,"agent","0",0,0
"Resort Hotel","0",13,"August",1,3,2,1,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",126,"August",0,2,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,2,"agent","0",0,0
"Resort Hotel","0",3,"August",0,2,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,2,"agent","1",0,0
"Resort Hotel","0",0,"August",0,1,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",1,0,"company","1",0,0
"Resort Hotel","0",128,"August",0,3,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"Resort Hotel","0",67,"August",2,6,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",5,"August",2,4,3,0,0,"BB","Direct","Direct","0",1,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",36,"August",0,4,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",4,"August",2,4,3,0,0,"Undefined","Groups","TA/TO","0",1,"No Deposit","Transient",0,0,"company","1",0,0
"Resort Hotel","0",7,"August",0,4,2,2,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",34,"August",0,3,2,1,0,"HB","Direct","Direct","0",2,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",36,"August",0,3,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",3,"August",0,3,1,0,0,"Undefined","Offline TA/TO","TA/TO","0",1,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",70,"August",0,4,1,0,0,"HB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",136,"August",0,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient-Party",0,2,"agent","1",0,0
"Resort Hotel","0",68,"August",0,3,2,0,0,"HB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",62,"August",2,7,2,0,0,"HB","Offline TA/TO","TA/TO","0",1,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",53,"August",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",2,"August",0,3,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",43,"August",0,3,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",9,"August",0,2,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",101,"August",0,2,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",9,"August",0,3,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",19,"February",1,5,2,0,0,"HB","Direct","TA/TO","1",3,"No Deposit","Transient",1,1,"company","1",0,0
"Resort Hotel","0",20,"December",1,2,2,0,0,"HB","Direct","Direct","1",0,"No Deposit","Transient",1,1,"company","1",0,0
"Resort Hotel","0",37,"August",0,3,2,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",73,"August",2,6,2,1,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",50,"August",0,3,2,2,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",11,"August",0,4,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",38,"August",0,3,2,1,0,"BB","Online TA","TA/TO","0",3,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",3,"August",0,3,1,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",3,"August",0,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient-Party",1,0,"agent","0",0,0
"Resort Hotel","0",40,"August",0,4,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",40,"August",0,4,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",21,"August",0,3,2,0,0,"BB","Direct","Direct","0",1,"No Deposit","Transient",0,0,"company","1",0,0
"Resort Hotel","0",3,"August",0,5,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",68,"August",2,6,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",4,"August",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","0",0,0
"Resort Hotel","0",36,"August",0,2,2,0,0,"HB","Online TA","TA/TO","0",1,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",70,"August",0,4,2,0,0,"HB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",11,"August",0,4,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",64,"August",1,4,2,1,0,"HB","Offline TA/TO","TA/TO","0",1,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",43,"August",1,3,3,1,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",0,"August",1,3,2,0,0,"BB","Online TA","TA/TO","0",1,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",1,"August",1,0,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",1,0,"company","0",0,0
"Resort Hotel","0",40,"August",1,4,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",30,"August",1,4,2,2,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",19,"August",1,0,2,0,0,"HB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",0,"August",1,0,1,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"company","0",0,0
"Resort Hotel","0",34,"August",2,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",16,"August",2,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",13,"August",2,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",13,"August",2,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",5,"August",1,1,2,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",0,"August",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",23,"August",0,1,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",1,0,"agent","1",0,0
"Resort Hotel","0",2,"August",1,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",0,"August",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",0,"August",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",5,"August",1,2,3,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",1,"August",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",30,"August",0,2,2,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",129,"August",2,6,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",40,"August",2,5,3,0,0,"BB","Offline TA/TO","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",0,"January",1,0,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",0,"January",0,1,1,0,0,"BB","Direct","Direct","0",0,"No Deposit","Transient",0,0,"company","1",0,0
"Resort Hotel","0",1,"January",1,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",61,"January",1,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",27,"January",0,1,2,0,0,"BB","Direct","Direct","0",1,"No Deposit","Transient",0,1,"agent","1",0,0
"Resort Hotel","0",27,"January",0,1,2,0,0,"BB","Direct","Direct","0",1,"No Deposit","Transient",1,1,"agent","1",0,0
"Resort Hotel","0",0,"January",0,2,1,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","1",0,0
"Resort Hotel","0",0,"January",0,1,1,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,0,"agent","0",0,0
"Resort Hotel","0",60,"January",2,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",1,2,"agent","0",0,0
"Resort Hotel","0",1,"January",0,1,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,1,"agent","0",0,0
"Resort Hotel","0",2,"January",2,3,2,0,0,"BB","Online TA","TA/TO","0",0,"No Deposit","Transient",0,2,"agent","1",0,0
"Resort Hotel","0",3,"January",0,1,1,0,0,"BB","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",80,"January",0,3,2,0,0,"Undefined","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",80,"January",0,3,2,0,0,"Undefined","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",80,"January",0,3,2,0,0,"Undefined","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",80,"January",0,3,2,0,0,"Undefined","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",80,"January",0,3,2,0,0,"Undefined","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",80,"January",0,3,2,0,0,"Undefined","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",80,"January",0,3,2,0,0,"Undefined","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",80,"January",0,3,2,0,0,"Undefined","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",80,"January",0,3,2,0,0,"Undefined","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",80,"January",0,3,2,0,0,"Undefined","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",80,"January",0,3,2,0,0,"Undefined","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",80,"January",0,3,2,0,0,"Undefined","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",80,"January",0,3,2,0,0,"Undefined","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
"Resort Hotel","0",80,"January",0,3,2,0,0,"Undefined","Groups","TA/TO","0",0,"No Deposit","Transient-Party",0,0,"agent","1",0,0
